DateTime;Username;Movement;Result;Group;Conter
11/21/2022, 14:04:10;Donchik777;Running_slots;Success;main;171
11/21/2022, 14:06:55;Donchik777;NLP_request;Success;main;6690
11/21/2022, 14:07:02;Donchik777;NLP_request;Success;main;6691
11/21/2022, 14:09:47;Vlarikon;NLP_request;Success;main;6692
11/21/2022, 16:07:48;Vlarikon;NLP_request;Success;main;6693
11/21/2022, 16:07:48;Vlarikon;NLP_request;Success;main;6693
11/21/2022, 16:07:48;Vlarikon;Permission denied;FAIL;main;115
11/21/2022, 16:07:49;Vlarikon;NLP_request;Success;main;6694
11/21/2022, 16:07:49;Vlarikon;NLP_request;Success;main;6695
11/21/2022, 16:07:49;Vlarikon;NLP_request;Success;main;6696
11/21/2022, 16:07:50;Vlarikon;NLP_request;Success;main;6697
11/21/2022, 16:07:50;Vlarikon;NLP_request;Success;main;6698
11/21/2022, 16:08:37;Vlarikon;NLP_request;Success;main;6699
11/21/2022, 16:09:02;Vlarikon;NLP_request;Success;main;6700
11/21/2022, 16:09:40;Vlarikon;NLP_request;Success;main;6701
11/21/2022, 16:10:36;Vlarikon;NLP_request;Success;main;6702
11/21/2022, 16:10:53;Vlarikon;NLP_request;Success;main;6703
11/21/2022, 16:11:20;Vlarikon;NLP_request;Success;main;6704
11/21/2022, 16:11:41;Vlarikon;NLP_request;Success;main;6705
11/21/2022, 16:12:06;Vlarikon;NLP_request;Success;main;6706
11/21/2022, 16:12:12;Vlarikon;NLP_request;Success;main;6707
11/21/2022, 16:12:19;Vlarikon;NLP_request;Success;main;6708
11/21/2022, 16:12:29;Vlarikon;NLP_request;Success;main;6709
11/21/2022, 16:12:38;Vlarikon;NLP_request;Success;main;6710
11/21/2022, 16:13:22;Vlarikon;NLP_request;Success;main;6711
11/21/2022, 16:13:41;Vlarikon;NLP_request;Success;main;6712
11/21/2022, 16:13:49;Vlarikon;NLP_request;Success;main;6713
11/21/2022, 16:14:01;Vlarikon;NLP_request;Success;main;6714
11/21/2022, 16:14:14;Vlarikon;NLP_request;Success;main;6715
11/21/2022, 16:17:33;Vlarikon;NLP_request;Success;main;6716
11/21/2022, 16:17:45;Vlarikon;NLP_request;Success;main;6717
11/21/2022, 16:18:17;Vlarikon;NLP_request;Success;skla;6718
11/21/2022, 16:23:52;zolotilda;Permission denied;FAIL;main;116
11/21/2022, 16:24:03;zolotilda;Running_slots;Success;main;172
11/21/2022, 16:34:32;Vlarikon;NLP_request;Success;main;6719
11/21/2022, 17:02:45;Vlarikon;NLP_request;Success;main;6720
11/21/2022, 17:02:55;Vlarikon;NLP_request;Success;main;6721
11/21/2022, 17:03:11;Vlarikon;NLP_request;Success;main;6722
11/21/2022, 17:03:26;m_potapova;NLP_request;Success;skla;6723
11/21/2022, 17:09:54;Vlarikon;NLP_request;Success;main;6724
11/21/2022, 17:09:58;Vlarikon;NLP_request;Success;main;6725
11/21/2022, 17:10:03;Vlarikon;NLP_request;Success;main;6726
11/21/2022, 19:00:36;ofmatts;NLP_request;Success;main;6727
11/21/2022, 19:01:00;ofmatts;NLP_request;Success;skla;6728
11/22/2022, 08:03:34;OlesyaKisl;NLP_request;Success;main;6729
11/22/2022, 08:04:01;OlesyaKisl;NLP_request;Success;main;6730
11/22/2022, 09:05:32;Donchik777;Running_rules;Success;main;189
11/22/2022, 09:18:13;OlesyaKisl;Rules_running;Success;smm_clarification;81
11/22/2022, 09:31:01;Gosha;Notification;Success;main;463
11/22/2022, 09:57:08;Donchik777;NLP_request;Success;main;6731
11/22/2022, 09:57:07;Donchik777;NLP_request;Success;main;6731
11/22/2022, 09:57:08;Donchik777;NLP_request;Success;main;6732
11/22/2022, 09:57:08;Donchik777;NLP_request;Success;main;6733
11/22/2022, 09:57:08;Donchik777;NLP_request;Success;main;6734
11/22/2022, 09:57:08;Donchik777;NLP_request;Success;main;6735
11/22/2022, 09:57:08;Donchik777;NLP_request;Success;main;6736
11/22/2022, 10:00:04;Gosha;Notification;Success;main;464
11/22/2022, 10:00:26;Donchik777;NLP_request;Success;mobile_clarification_0922;6737
11/22/2022, 11:04:32;Andrew_T_E;NLP_request;Success;main;6738
11/22/2022, 11:05:41;Andrew_T_E;NLP_request;Success;main;6739
11/22/2022, 11:06:40;Andrew_T_E;NLP_request;Success;main;6740
11/22/2022, 11:07:06;Andrew_T_E;NLP_request;Success;main;6741
11/22/2022, 11:46:55;krastykovyaz;NLP_request;Success;main;6742
11/22/2022, 13:22:04;krastykovyaz;NLP_request;Success;main;6743
11/22/2022, 13:23:18;krastykovyaz;NLP_request;Success;main;6744
11/22/2022, 13:24:26;krastykovyaz;NLP_request;Success;main;6745
11/22/2022, 13:26:05;krastykovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;19
11/22/2022, 13:32:23;krastykovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;20
11/22/2022, 14:06:38;krastykovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;21
11/22/2022, 14:08:53;krastykovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;22
11/22/2022, 14:14:35;krastykovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;23
11/22/2022, 14:15:49;krastykovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;24
11/22/2022, 14:17:06;krastykovyaz;NLP_request;Success;main;6746
11/22/2022, 15:29:43;Donchik777;NLP_request;Success;main;6747
11/22/2022, 15:30:23;Donchik777;NLP_request;Success;insur_life_clarification_0922;6748
11/22/2022, 15:32:43;Donchik777;NLP_request;Success;insur_life_clarification_0922;6749
11/22/2022, 15:33:23;Donchik777;NLP_request;Success;main;6750
11/22/2022, 15:33:43;Donchik777;NLP_request;Success;main;6751
11/22/2022, 15:42:50;Donchik777;NLP_request;Success;main;6752
11/22/2022, 15:46:38;Donchik777;NLP_request;Success;mobile_clarification_0922;6753
11/22/2022, 15:47:55;Donchik777;NLP_request;Success;mobile_clarification_0922;6754
11/22/2022, 15:52:11;chris_sl;Running_rules;Success;main;190
11/22/2022, 15:52:52;chris_sl;NLP_request;Success;insurance_clarification;6755
11/22/2022, 15:55:48;Donchik777;NLP_request;Success;prime_clarification_0922;6756
11/22/2022, 15:56:07;Donchik777;NLP_request;Success;prime_clarification_0922;6757
11/22/2022, 15:59:38;Donchik777;NLP_request;Success;mobile_clarification_0922;6758
11/22/2022, 16:08:43;Donchik777;NLP_request;Success;main;6759
11/22/2022, 16:12:28;Donchik777;NLP_request;Success;main;6760
11/22/2022, 16:29:23;m_potapova;NLP_request;Success;main;6761
11/22/2022, 16:29:30;m_potapova;NLP_request;Success;skla;6762
11/22/2022, 16:30:32;krastykovyaz;Rules_running;Success;skla;25
11/22/2022, 16:51:28;krastykovyaz;Diff_result;Success;main;66
11/22/2022, 17:18:17;m_potapova;NLP_request;Success;main;6763
11/22/2022, 17:18:35;m_potapova;NLP_request;Success;skla;6764
11/22/2022, 17:45:48;m_potapova;NLP_request;Success;skla;6765
11/22/2022, 17:45:58;m_potapova;NLP_request;Success;skla;6766
11/22/2022, 17:56:28;m_potapova;NLP_request;Success;skla;6767
11/22/2022, 17:56:45;m_potapova;NLP_request;Success;main;6768
11/22/2022, 18:08:30;krastykovyaz;Diff_result_fail;FAIL;main;3
11/22/2022, 18:09:48;krastykovyaz;Diff_result_fail;FAIL;main;4
11/22/2022, 20:19:42;m_potapova;NLP_request;Success;skla;6769
11/22/2022, 20:19:58;m_potapova;NLP_request;Success;skla;6770
11/22/2022, 20:20:32;m_potapova;NLP_request;Success;skla;6771
11/22/2022, 20:23:54;m_potapova;NLP_request;Success;main;6772
11/23/2022, 07:50:49;asshabanov;Permission denied;FAIL;main;117
11/23/2022, 07:51:27;asshabanov;NLP_request;Success;logistic_clarification;6773
11/23/2022, 07:51:47;asshabanov;NLP_request;Success;logistic_clarification;6774
11/23/2022, 08:00:07;Donchik777;NLP_request;Success;main;6775
11/23/2022, 08:00:15;Donchik777;NLP_request;Success;main;6776
11/23/2022, 08:00:53;Donchik777;NLP_request;Success;main;6777
11/23/2022, 08:00:59;Donchik777;NLP_request;Success;main;6778
11/23/2022, 08:01:16;Ilya_Grebenshchikov;NLP_request;Success;main;6779
11/23/2022, 08:01:44;Ilya_Grebenshchikov;NLP_request;Success;main;6780
11/23/2022, 08:03:38;asshabanov;NLP_request;Success;logistic_clarification;6781
11/23/2022, 08:03:49;asshabanov;NLP_request;Success;logistic_clarification;6782
11/23/2022, 08:04:34;asshabanov;NLP_request;Success;main;6783
11/23/2022, 08:06:19;asshabanov;NLP_request;Success;main;6784
11/23/2022, 08:06:29;asshabanov;NLP_request;Success;main;6785
11/23/2022, 08:06:44;asshabanov;NLP_request;Success;main;6786
11/23/2022, 08:06:51;asshabanov;NLP_request;Success;main;6787
11/23/2022, 08:07:57;asshabanov;NLP_request;Success;main;6788
11/23/2022, 08:08:23;asshabanov;NLP_request;Success;main;6789
11/23/2022, 08:08:38;asshabanov;NLP_request;Success;main;6790
11/23/2022, 08:08:59;asshabanov;NLP_request;Success;main;6791
11/23/2022, 08:09:30;asshabanov;NLP_request;Success;main;6792
11/23/2022, 08:09:43;asshabanov;NLP_request;Success;main;6793
11/23/2022, 08:10:18;asshabanov;NLP_request;Success;main;6794
11/23/2022, 08:38:41;asshabanov;NLP_request;Success;main;6795
11/23/2022, 08:39:55;asshabanov;NLP_request;Success;main;6796
11/23/2022, 09:30:27;Gosha;Notification;Success;main;465
11/23/2022, 10:00:32;Gosha;Notification;Success;main;466
11/23/2022, 13:10:35;None;NLP_request;Success;main;6797
11/23/2022, 13:11:19;None;NLP_request;Success;skla;6798
11/23/2022, 13:14:55;chris_sl;NLP_request;Success;insurance_ISZH_clarification_0922;6799
11/23/2022, 13:15:02;chris_sl;NLP_request;Success;insurance_ISZH_clarification_0922;6800
11/23/2022, 13:55:09;Donchik777;Rules_running;Success;smm_clarification;26
11/23/2022, 15:12:07;Donchik777;Rules_running;Success;smm_clarification;27
11/23/2022, 15:18:25;RiverQ;NLP_request;Success;main;6801
11/23/2022, 15:18:39;RiverQ;NLP_request;Success;main;6802
11/23/2022, 15:21:37;RiverQ;NLP_request;Success;main;6803
11/23/2022, 16:07:29;OlesyaKisl;NLP_request;Success;main;6804
11/23/2022, 16:08:29;OlesyaKisl;NLP_request;Success;insurance_clarification;6805
11/23/2022, 16:09:29;OlesyaKisl;NLP_request;Success;insurance_clarification;6806
11/23/2022, 17:08:50;Donchik777;Rules_running;Success;pharmacy_clarification;28
11/24/2022, 08:52:36;Donchik777;NLP_request;Success;main;6807
11/24/2022, 08:52:36;OlesyaKisl;NLP_request;Success;main;6808
11/24/2022, 09:30:35;Gosha;Notification;Success;main;467
11/24/2022, 10:00:39;Gosha;Notification;Success;main;468
11/24/2022, 10:21:15;m_potapova;NLP_request;Success;skla;6809
11/24/2022, 10:21:26;m_potapova;NLP_request;Success;skla;6810
11/24/2022, 10:21:43;m_potapova;NLP_request;Success;skla;6811
11/24/2022, 12:00:53;Gosha;Pushlogs;Success;main;307
11/24/2022, 13:24:26;nekit_55;Running_slots;Success;main;173
11/24/2022, 13:24:30;nekit_55;NLP_request;Success;main;6812
11/24/2022, 14:08:57;m_potapova;NLP_request;Success;main;6813
11/24/2022, 14:09:12;m_potapova;NLP_request;Success;skla;6814
11/24/2022, 14:25:28;ggjvguhgnknb;NLP_request;Success;main;6815
11/24/2022, 14:25:33;ggjvguhgnknb;NLP_request;Success;main;6816
11/24/2022, 14:25:44;ggjvguhgnknb;NLP_request;Success;main;6817
11/24/2022, 14:25:50;ggjvguhgnknb;NLP_request;Success;main;6818
11/24/2022, 14:26:01;ggjvguhgnknb;NLP_request;Success;skla;6819
11/24/2022, 14:26:05;ggjvguhgnknb;NLP_request;Success;skla;6820
11/24/2022, 14:54:20;Vlarikon;NLP_request;Success;skla;6821
11/24/2022, 14:54:25;Vlarikon;NLP_request;Success;skla;6822
11/24/2022, 14:54:30;Vlarikon;NLP_request;Success;skla;6823
11/24/2022, 14:54:35;Vlarikon;NLP_request;Success;skla;6824
11/24/2022, 14:54:50;Vlarikon;NLP_request;Success;main;6825
11/24/2022, 14:55:15;Vlarikon;NLP_request;Success;npf_clarification;6826
11/24/2022, 14:55:24;Vlarikon;NLP_request;Success;npf_clarification;6827
11/24/2022, 14:55:35;Vlarikon;NLP_request;Success;npf_clarification;6828
11/24/2022, 14:55:44;Vlarikon;NLP_request;Success;npf_clarification;6829
11/24/2022, 14:55:58;Vlarikon;NLP_request;Success;npf_clarification;6830
11/24/2022, 14:56:03;Vlarikon;NLP_request;Success;npf_clarification;6831
11/24/2022, 14:56:09;Vlarikon;NLP_request;Success;npf_clarification;6832
11/24/2022, 14:56:15;Vlarikon;NLP_request;Success;npf_clarification;6833
11/24/2022, 14:56:42;Vlarikon;NLP_request;Success;npf_clarification;6834
11/24/2022, 14:56:55;Vlarikon;NLP_request;Success;npf_clarification;6835
11/24/2022, 14:57:10;Vlarikon;NLP_request;Success;npf_clarification;6836
11/24/2022, 14:58:48;Vlarikon;NLP_request;Success;npf_clarification;6837
11/24/2022, 14:59:08;Vlarikon;NLP_request;Success;npf_clarification;6838
11/24/2022, 14:59:18;Vlarikon;NLP_request;Success;npf_clarification;6839
11/24/2022, 15:00:28;Gosha;Notification;Success;main;469
11/24/2022, 15:02:03;Vlarikon;NLP_request;Success;npf_clarification;6840
11/24/2022, 15:02:12;Vlarikon;NLP_request;Success;npf_clarification;6841
11/24/2022, 15:02:22;Vlarikon;NLP_request;Success;npf_clarification;6842
11/24/2022, 15:02:34;Vlarikon;NLP_request;Success;npf_clarification;6843
11/24/2022, 15:02:51;Vlarikon;NLP_request;Success;npf_clarification;6844
11/24/2022, 15:15:00;krastykovyaz;Rules_running;Success;skla;29
11/24/2022, 16:04:30;Vlarikon;NLP_request;Success;npf_clarification;6845
11/24/2022, 17:25:53;krastykovyaz;Rules_running;Success;skla;30
11/24/2022, 17:31:59;krastykovyaz;Diff_result;Success;main;5
11/25/2022, 09:30:36;Gosha;Notification;Success;main;470
11/25/2022, 09:41:56;krastykovyaz;Rules_running;Success;main_eco_pilot_1122;31
11/25/2022, 09:45:06;Vlarikon;NLP_request;Success;main;6846
11/25/2022, 09:52:45;Vlarikon;NLP_request;Success;main;6847
11/25/2022, 09:53:04;Vlarikon;NLP_request;Success;main;6848
11/25/2022, 09:53:16;Vlarikon;NLP_request;Success;main;6849
11/25/2022, 09:54:00;Vlarikon;NLP_request;Success;main;6850
11/25/2022, 09:54:05;Vlarikon;NLP_request;Success;main;6851
11/25/2022, 09:54:16;Vlarikon;NLP_request;Success;main;6852
11/25/2022, 09:54:34;Vlarikon;NLP_request;Success;main;6853
11/25/2022, 09:54:51;Vlarikon;NLP_request;Success;main;6854
11/25/2022, 09:55:03;Vlarikon;NLP_request;Success;main;6855
11/25/2022, 09:55:12;Vlarikon;NLP_request;Success;main;6856
11/25/2022, 09:55:50;Vlarikon;NLP_request;Success;npf_clarification;6857
11/25/2022, 09:55:56;Vlarikon;NLP_request;Success;npf_clarification;6858
11/25/2022, 10:00:07;Gosha;Notification;Success;main;471
11/25/2022, 10:02:37;krastykovyaz;Diff_result;Success;main;6
11/25/2022, 11:04:46;krastykovyaz;Diff_result;Success;main;7
11/25/2022, 13:40:35;Vlarikon;NLP_request;Success;main;6859
11/25/2022, 13:40:36;Vlarikon;NLP_request;Success;main;6860
11/25/2022, 13:40:36;Vlarikon;NLP_request;Success;main;6861
11/25/2022, 13:40:36;Vlarikon;NLP_request;Success;main;6862
11/25/2022, 13:40:37;Donchik777;NLP_request;Success;main;6863
11/25/2022, 13:40:37;OlesyaKisl;NLP_request;Success;main;6864
11/25/2022, 13:41:05;OlesyaKisl;NLP_request;Success;main;6865
11/25/2022, 13:41:22;Vlarikon;NLP_request;Success;npf_clarification;6866
11/25/2022, 13:41:26;Vlarikon;NLP_request;Success;npf_clarification;6867
11/25/2022, 13:41:29;OlesyaKisl;NLP_request;Success;main;6868
11/25/2022, 13:41:34;Vlarikon;NLP_request;Success;npf_clarification;6869
11/25/2022, 13:41:41;Vlarikon;NLP_request;Success;npf_clarification;6870
11/25/2022, 13:41:51;Vlarikon;NLP_request;Success;npf_clarification;6871
11/25/2022, 13:41:54;OlesyaKisl;NLP_request;Success;npf_clarification;6872
11/25/2022, 13:42:03;OlesyaKisl;NLP_request;Success;npf_clarification;6873
11/25/2022, 13:42:16;OlesyaKisl;NLP_request;Success;npf_clarification;6874
11/25/2022, 13:42:39;OlesyaKisl;NLP_request;Success;npf_clarification;6875
11/25/2022, 13:42:55;OlesyaKisl;NLP_request;Success;npf_clarification;6876
11/25/2022, 13:52:14;OlesyaKisl;NLP_request;Success;npf_clarification;6877
11/25/2022, 13:56:01;OlesyaKisl;NLP_request;Success;npf_clarification;6878
11/25/2022, 13:58:28;Vlarikon;NLP_request;Success;npf_clarification;6879
11/25/2022, 13:58:59;Vlarikon;NLP_request;Success;npf_clarification;6880
11/25/2022, 14:03:45;Vlarikon;NLP_request;Success;npf_clarification;6881
11/25/2022, 14:20:19;Donchik777;NLP_request;Success;main;6882
11/25/2022, 14:20:25;Donchik777;NLP_request;Success;main;6883
11/25/2022, 14:20:28;Donchik777;NLP_request;Success;main;6884
11/25/2022, 14:20:45;Donchik777;NLP_request;Success;main;6885
11/25/2022, 14:24:01;Donchik777;NLP_request;Success;main;6886
11/25/2022, 14:24:12;Donchik777;NLP_request;Success;main;6887
11/25/2022, 14:27:13;Vlarikon;NLP_request;Success;npf_clarification;6888
11/25/2022, 14:27:33;Vlarikon;NLP_request;Success;npf_clarification;6889
11/25/2022, 14:27:40;Vlarikon;NLP_request;Success;npf_clarification;6890
11/25/2022, 14:37:20;izzyonix;NLP_request;Success;insurance_clarification;6891
11/25/2022, 14:52:14;Vlarikon;NLP_request;Success;main;6892
11/25/2022, 21:47:44;krastykovyaz;NLP_request;Success;main;6893
11/25/2022, 21:48:22;krastykovyaz;NLP_request;Success;main;6894
11/25/2022, 21:48:52;krastykovyaz;NLP_request;Success;skla_eco_pilot_1122;6895
11/25/2022, 21:49:19;krastykovyaz;NLP_request;Success;skla;6896
11/26/2022, 01:41:26;hubbleDJ;Running_slots;Success;main;174
11/26/2022, 12:00:45;Gosha;Pushlogs;Success;main;308
11/27/2022, 12:00:55;Gosha;Pushlogs;Success;main;309
11/28/2022, 07:55:43;KitIVR;NLP_request;Success;main;6897
11/28/2022, 08:15:38;Vlarikon;NLP_request;Success;main;6898
11/28/2022, 08:15:45;Vlarikon;NLP_request;Success;main;6899
11/28/2022, 08:16:00;Vlarikon;NLP_request;Success;npf_clarification;6900
11/28/2022, 08:16:13;Vlarikon;NLP_request;Success;npf_clarification;6901
11/28/2022, 08:16:46;Vlarikon;NLP_request;Success;npf_clarification;6902
11/28/2022, 08:23:29;Vlarikon;NLP_request;Success;npf_clarification;6903
11/28/2022, 08:25:42;Vlarikon;NLP_request;Success;npf_clarification;6904
11/28/2022, 09:14:04;ofmatts;NLP_request;Success;main;6905
11/28/2022, 09:14:11;ofmatts;Permission denied;FAIL;main;118
11/28/2022, 09:14:22;ofmatts;NLP_request;Success;skla;6906
11/28/2022, 09:14:29;ofmatts;NLP_request;Success;skla;6907
11/28/2022, 09:30:25;Gosha;Notification;Success;main;472
11/28/2022, 10:00:29;Gosha;Notification;Success;main;473
11/28/2022, 11:42:04;chris_sl;NLP_request;Success;main;6908
11/28/2022, 11:42:44;chris_sl;NLP_request;Success;insurance_clarification;6909
11/28/2022, 11:42:56;chris_sl;NLP_request;Success;insurance_clarification;6910
11/28/2022, 11:43:06;chris_sl;NLP_request;Success;insurance_clarification;6911
11/28/2022, 12:00:04;Gosha;Pushlogs;Success;main;310
11/28/2022, 12:07:48;Vlarikon;NLP_request;Success;main;6912
11/28/2022, 12:07:56;Vlarikon;NLP_request;Success;main;6913
11/28/2022, 12:08:13;Vlarikon;NLP_request;Success;npf_clarification;6914
11/28/2022, 12:08:39;Vlarikon;NLP_request;Success;npf_clarification;6915
11/28/2022, 12:09:17;Vlarikon;NLP_request;Success;npf_clarification;6916
11/28/2022, 12:09:48;Vlarikon;NLP_request;Success;npf_clarification;6917
11/28/2022, 12:09:52;Vlarikon;NLP_request;Success;npf_clarification;6918
11/28/2022, 12:29:54;Vlarikon;NLP_request;Success;npf_clarification;6919
11/28/2022, 13:25:13;Vlarikon;NLP_request;Success;npf_clarification;6920
11/28/2022, 13:25:32;Vlarikon;NLP_request;Success;npf_clarification;6921
11/28/2022, 13:25:55;Vlarikon;NLP_request;Success;npf_clarification;6922
11/28/2022, 13:33:50;Vlarikon;NLP_request;Success;npf_clarification;6923
11/28/2022, 13:46:46;OlesyaKisl;NLP_request;Success;npf_clarification;6924
11/28/2022, 13:47:13;OlesyaKisl;NLP_request;Success;main;6925
11/28/2022, 14:02:13;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6926
11/28/2022, 14:54:01;Donchik777;NLP_request;Success;logistic_clarification;6927
11/28/2022, 15:56:43;Donchik777;NLP_request;Success;smm_clarification;6928
11/28/2022, 15:56:48;Donchik777;NLP_request;Success;smm_clarification;6929
11/28/2022, 16:54:26;Vlarikon;NLP_request;Success;npf_clarification;6930
11/28/2022, 16:54:49;Vlarikon;NLP_request;Success;npf_clarification;6931
11/29/2022, 07:29:11;ortem_t;Running_slots;Success;main;175
11/29/2022, 07:29:11;ortem_t;Running_rules;Success;main;191
11/29/2022, 09:30:16;Gosha;Notification;Success;main;474
11/29/2022, 10:00:18;Gosha;Notification;Success;main;475
11/29/2022, 12:00:20;Gosha;Pushlogs;Success;main;311
11/29/2022, 12:08:03;Vlarikon;NLP_request;Success;npf_clarification;6932
11/29/2022, 12:08:07;Vlarikon;NLP_request;Success;npf_clarification;6933
11/29/2022, 12:08:25;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6934
11/29/2022, 12:08:35;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6935
11/29/2022, 12:08:57;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6936
11/29/2022, 12:09:01;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6937
11/29/2022, 12:09:09;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6938
11/29/2022, 12:09:19;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6939
11/29/2022, 12:09:29;Vlarikon;NLP_request;Success;main_eco_pilot_1122;6940
11/29/2022, 12:09:59;Vlarikon;NLP_request;Success;skla_eco_pilot_1122;6941
11/29/2022, 12:10:09;Vlarikon;NLP_request;Success;skla_eco_pilot_1122;6942
11/29/2022, 12:10:21;Vlarikon;NLP_request;Success;skla_eco_pilot_1122;6943
11/29/2022, 12:10:48;Vlarikon;NLP_request;Success;npf_clarification;6944
11/29/2022, 13:30:37;zolotilda;NLP_request;Success;prime_clarification_0922;6945
11/29/2022, 13:30:50;zolotilda;NLP_request;Success;prime_clarification_0922;6946
11/29/2022, 13:31:01;zolotilda;NLP_request;Success;prime_clarification_0922;6947
11/29/2022, 13:31:21;zolotilda;NLP_request;Success;prime_clarification_0922;6948
11/29/2022, 13:31:36;zolotilda;NLP_request;Success;prime_clarification_0922;6949
11/29/2022, 13:32:16;zolotilda;NLP_request;Success;prime_clarification_0922;6950
11/29/2022, 13:32:39;zolotilda;NLP_request;Success;prime_clarification_0922;6951
11/29/2022, 13:32:44;zolotilda;NLP_request;Success;prime_clarification_0922;6952
11/29/2022, 13:32:57;zolotilda;NLP_request;Success;prime_clarification_0922;6953
11/29/2022, 13:33:15;zolotilda;NLP_request;Success;prime_clarification_0922;6954
11/29/2022, 13:33:36;zolotilda;NLP_request;Success;prime_clarification_0922;6955
11/29/2022, 13:33:44;zolotilda;NLP_request;Success;prime_clarification_0922;6956
11/29/2022, 13:33:58;zolotilda;Running_slots;Success;prime_clarification_0922;176
11/29/2022, 13:58:02;zolotilda;NLP_request;Success;prime_clarification_0922;6957
11/29/2022, 14:27:31;zolotilda;NLP_request;Success;prime_clarification_0922;6958
11/29/2022, 14:38:59;zolotilda;NLP_request;Success;prime_clarification_0922;6959
11/29/2022, 14:39:11;zolotilda;NLP_request;Success;prime_clarification_0922;6960
11/29/2022, 14:57:46;zolotilda;Slot_config_fail;FAIL;prime_clarification_0922;61
11/29/2022, 15:00:36;zolotilda;Slot_config;Success;prime_clarification_0922;62
11/29/2022, 15:51:11;izzyonix;NLP_request;Success;main;6961
11/30/2022, 09:17:57;OlesyaKisl;NLP_request;Success;main;6962
11/30/2022, 09:21:38;OlesyaKisl;NLP_request;Success;main;6963
11/30/2022, 09:21:59;OlesyaKisl;NLP_request;Success;smm_clarification;6964
11/30/2022, 09:22:19;OlesyaKisl;NLP_request;Success;smm_clarification;6965
11/30/2022, 09:22:26;OlesyaKisl;NLP_request;Success;smm_clarification;6966
11/30/2022, 09:22:38;OlesyaKisl;NLP_request;Success;smm_clarification;6967
11/30/2022, 09:22:50;OlesyaKisl;NLP_request;Success;smm_clarification;6968
11/30/2022, 09:23:04;OlesyaKisl;NLP_request;Success;smm_clarification;6969
11/30/2022, 09:30:59;Gosha;Notification;Success;main;476
11/30/2022, 09:56:18;OlesyaKisl;NLP_request;Success;smm_clarification;6970
11/30/2022, 09:56:48;OlesyaKisl;NLP_request;Success;smm_clarification;6971
11/30/2022, 09:59:03;OlesyaKisl;NLP_request;Success;smm_clarification;6972
11/30/2022, 09:59:35;OlesyaKisl;NLP_request;Success;smm_clarification;6973
11/30/2022, 10:01:04;Gosha;Notification;Success;main;477
11/30/2022, 11:34:22;OlesyaKisl;NLP_request;Success;smm_clarification;6974
11/30/2022, 11:34:33;OlesyaKisl;NLP_request;Success;smm_clarification;6975
11/30/2022, 11:34:51;OlesyaKisl;NLP_request;Success;smm_clarification;6976
11/30/2022, 11:35:09;OlesyaKisl;NLP_request;Success;main;6977
11/30/2022, 11:35:16;OlesyaKisl;NLP_request;Success;main;6978
11/30/2022, 12:00:06;Gosha;Pushlogs;Success;main;312
11/30/2022, 12:41:51;OlesyaKisl;NLP_request;Success;main;6979
11/30/2022, 14:13:16;m_potapova;NLP_request;Success;skla;6980
11/30/2022, 14:13:25;m_potapova;NLP_request;Success;skla;6981
11/30/2022, 14:55:14;zolotilda;NLP_request;Success;main;6982
11/30/2022, 14:56:25;zolotilda;NLP_request;Success;prime_clarification_0922;6983
11/30/2022, 17:15:09;zolotilda;NLP_request;Success;prime_clarification_0922;6984
11/30/2022, 17:15:34;zolotilda;NLP_request;Success;prime_clarification_0922;6985
11/30/2022, 23:21:57;m_potapova;NLP_request;Success;main;6986
11/30/2022, 23:22:01;m_potapova;NLP_request;Success;main;6987
11/30/2022, 23:22:18;m_potapova;NLP_request;Success;skla;6988
11/30/2022, 23:22:22;m_potapova;NLP_request;Success;skla;6989
11/30/2022, 23:22:27;m_potapova;NLP_request;Success;skla;6990
11/30/2022, 23:22:37;m_potapova;NLP_request;Success;main;6991
11/30/2022, 23:22:42;m_potapova;NLP_request;Success;main;6992
11/30/2022, 23:22:48;m_potapova;NLP_request;Success;main;6993
12/01/2022, 07:53:38;ggjvguhgnknb;NLP_request;Success;main;6994
12/01/2022, 07:54:03;ggjvguhgnknb;NLP_request;Success;skla;6995
12/01/2022, 07:54:22;ggjvguhgnknb;NLP_request;Success;skla;6996
12/01/2022, 09:30:09;Gosha;Notification;Success;main;478
12/01/2022, 10:00:10;Gosha;Notification;Success;main;479
12/01/2022, 10:15:33;gribov_nikita;NLP_request;Success;main;6997
12/01/2022, 10:15:50;gribov_nikita;NLP_request;Success;skla;6998
12/01/2022, 10:15:54;gribov_nikita;NLP_request;Success;skla;6999
